NOC,Sport,Medal_Increase_With_Coach
MDV,Athletics,10.699721908647792
MDV,Swimming,11.136781454144375
MEX,Archery,10.481192135899501
MEX,Athletics,6.32912645368198
MEX,Boxing,11.136781454144375
MEX,Canoeing,10.699721908647792
MEX,Cycling,10.699721908647792
MEX,Diving,10.262662363151211
MEX,Equestrianism,9.82560281765463
MEX,Football,8.514424181164886
MEX,Gymnastics,9.38854327215805
MEX,Judo,11.792370772389246
MEX,Modern Pentathlon,10.699721908647792
MEX,Rowing,10.918251681396082
MEX,Sailing,11.355311226892665
MEX,Shooting,11.792370772389246
MEX,Swimming,8.951483726661468
MEX,Synchronized Swimming,10.918251681396082
MEX,Tennis,10.262662363151211
MEX,Wrestling,11.573840999640955
MGL,Archery,11.792370772389246
MGL,Athletics,11.792370772389246
MGL,Boxing,10.699721908647792
MGL,Cycling,10.481192135899501
MGL,Judo,9.82560281765463
MGL,Shooting,11.136781454144375
MGL,Weightlifting,11.573840999640955
MGL,Wrestling,10.481192135899501
MLI,Athletics,11.136781454144375
MLI,Judo,11.573840999640955
MLT,Athletics,11.136781454144375
MLT,Judo,11.573840999640955
MLT,Sailing,11.792370772389246
MLT,Shooting,11.792370772389246
MON,Shooting,11.792370772389246
MON,Swimming,11.355311226892665
MOZ,Athletics,11.136781454144375
MOZ,Swimming,11.355311226892665
MRI,Athletics,11.355311226892665
MRI,Badminton,10.918251681396082
MRI,Sailing,11.792370772389246
MRI,Swimming,9.170013499409759
MTN,Athletics,10.699721908647792
MYA,Athletics,11.136781454144375
MYA,Judo,11.792370772389246
NAM,Athletics,11.136781454144375
NAM,Boxing,11.792370772389246
NAM,Swimming,10.918251681396082
NCA,Athletics,11.792370772389246
NCA,Boxing,11.573840999640955
NCA,Cycling,11.573840999640955
NCA,Shooting,11.792370772389246
NCA,Weightlifting,11.573840999640955
NCA,Wrestling,11.792370772389246
NED,Archery,9.38854327215805
NED,Athletics,8.295894408416595
NED,Badminton,10.918251681396082
NED,Boxing,10.918251681396082
NED,Canoeing,10.699721908647792
NED,Cycling,7.640305090171724
NED,Diving,11.573840999640955
NED,Equestrianism,6.766185999178561
NED,Gymnastics,10.918251681396082
NED,Hockey,5.017947817192236
NED,Judo,9.82560281765463
NED,Rowing,7.640305090171724
NED,Sailing,8.951483726661468
NED,Shooting,11.136781454144375
NED,Swimming,6.32912645368198
NED,Synchronized Swimming,10.918251681396082
NED,Table Tennis,10.918251681396082
NED,Tennis,10.04413259040292
NED,Volleyball,6.984715771926853
NED,Water Polo,9.170013499409759
NEP,Athletics,11.792370772389246
NEP,Shooting,11.792370772389246
NGR,Athletics,6.766185999178561
NGR,Boxing,10.04413259040292
NGR,Handball,8.514424181164886
NGR,Judo,11.573840999640955
NGR,Swimming,11.136781454144375
NGR,Table Tennis,9.60707304490634
NGR,Weightlifting,11.792370772389246
NGR,Wrestling,10.918251681396082
NIG,Athletics,11.355311226892665
NOR,Archery,11.792370772389246
NOR,Athletics,10.04413259040292
NOR,Badminton,11.792370772389246
NOR,Boxing,11.792370772389246
NOR,Canoeing,9.38854327215805
NOR,Cycling,9.60707304490634
NOR,Diving,11.792370772389246
NOR,Equestrianism,11.792370772389246
NOR,Gymnastics,10.918251681396082
NOR,Handball,8.951483726661468
NOR,Judo,11.792370772389246
NOR,Rowing,10.699721908647792
NOR,Sailing,8.951483726661468
NOR,Shooting,8.951483726661468
NOR,Swimming,8.077364635668305
NOR,Tennis,11.355311226892665
NOR,Wrestling,11.573840999640955
NZL,Archery,11.792370772389246
NZL,Athletics,9.170013499409759
NZL,Badminton,10.481192135899501
NZL,Boxing,11.355311226892665
NZL,Canoeing,9.60707304490634
NZL,Cycling,7.858834862920015
NZL,Diving,11.792370772389246
NZL,Equestrianism,8.951483726661468
NZL,Fencing,11.792370772389246
NZL,Hockey,5.236477589940527
NZL,Judo,11.136781454144375
NZL,Rowing,9.38854327215805
NZL,Sailing,8.295894408416595
NZL,Shooting,11.136781454144375
NZL,Swimming,5.455007362688817
NZL,Table Tennis,10.918251681396082
NZL,Wrestling,11.573840999640955
OMA,Athletics,11.136781454144375
OMA,Shooting,11.792370772389246
PAK,Athletics,10.918251681396082
PAK,Boxing,11.136781454144375
PAK,Hockey,8.514424181164886
PAK,Sailing,11.573840999640955
PAK,Wrestling,11.792370772389246
PAN,Athletics,11.792370772389246
PAN,Swimming,11.355311226892665
PAN,Weightlifting,11.792370772389246
PAN,Wrestling,11.573840999640955
PAR,Athletics,11.355311226892665
PAR,Fencing,11.136781454144375
PAR,Football,8.295894408416594
PAR,Judo,11.792370772389246
PAR,Swimming,11.136781454144375
PAR,Tennis,11.573840999640955
PER,Athletics,11.573840999640955
PER,Canoeing,11.792370772389246
PER,Cycling,11.792370772389246
PER,Modern Pentathlon,11.792370772389246
PER,Shooting,11.573840999640955
PER,Swimming,10.918251681396082
PER,Table Tennis,10.699721908647792
PER,Tennis,11.573840999640957
PER,Weightlifting,11.792370772389246
PHI,Athletics,11.355311226892665
PHI,Boxing,10.699721908647792
PHI,Cycling,11.573840999640955
PHI,Equestrianism,11.792370772389246
PHI,Fencing,11.792370772389246
PHI,Judo,11.573840999640955
PHI,Sailing,11.136781454144375
PHI,Shooting,11.573840999640955
PHI,Swimming,8.295894408416595
PNG,Athletics,9.38854327215805
PNG,Boxing,10.918251681396082
PNG,Sailing,11.792370772389246
PNG,Weightlifting,11.792370772389246
POL,Archery,9.38854327215805
POL,Athletics,6.54765622643027
POL,Badminton,10.262662363151211
POL,Boxing,10.262662363151211
POL,Canoeing,6.766185999178561
POL,Cycling,9.82560281765463
POL,Diving,11.573840999640955
POL,Equestrianism,10.262662363151211
POL,Fencing,5.017947817192236
POL,Football,8.514424181164886
POL,Judo,9.60707304490634
POL,Modern Pentathlon,10.699721908647792
POL,Rhythmic Gymnastics,11.573840999640955
POL,Rowing,8.732953953913176
POL,Sailing,11.136781454144375
POL,Shooting,8.077364635668305
POL,Swimming,4.799418044443945
POL,Table Tennis,11.136781454144375
POL,Tennis,11.355311226892665
POL,Weightlifting,10.04413259040292
POL,Wrestling,9.170013499409759
POR,Archery,11.792370772389246
POR,Athletics,2.6141203169610385
POR,Badminton,11.136781454144375
POR,Canoeing,9.82560281765463
POR,Equestrianism,10.04413259040292
POR,Fencing,11.136781454144375
POR,Judo,10.262662363151211
POR,Modern Pentathlon,11.792370772389246
POR,Rowing,11.573840999640955
POR,Sailing,10.262662363151211
POR,Shooting,11.136781454144375
POR,Swimming,8.295894408416595
POR,Tennis,11.355311226892665
POR,Wrestling,11.792370772389246
PRK,Archery,10.699721908647792
PRK,Athletics,11.355311226892665
PRK,Boxing,10.699721908647792
PRK,Cycling,11.355311226892665
PRK,Diving,11.136781454144375
PRK,Judo,11.355311226892665
PRK,Rhythmic Gymnastics,11.573840999640957
PRK,Shooting,9.60707304490634
PRK,Table Tennis,8.951483726661468
PRK,Weightlifting,9.82560281765463
PRK,Wrestling,11.136781454144375
PUR,Athletics,10.262662363151211
PUR,Baseball,7.640305090171723
PUR,Basketball,9.38854327215805
PUR,Boxing,10.262662363151211
PUR,Gymnastics,10.481192135899501
PUR,Judo,11.136781454144375
PUR,Sailing,11.136781454144375
PUR,Shooting,11.573840999640955
PUR,Swimming,5.892066908185399
PUR,Tennis,11.355311226892665
PUR,Weightlifting,11.792370772389246
PUR,Wrestling,11.136781454144375
QAT,Athletics,9.170013499409759
QAT,Football,8.295894408416595
ROU,Athletics,6.11059668093369
ROU,Badminton,11.792370772389246
ROU,Boxing,10.918251681396082
ROU,Canoeing,6.984715771926853
ROU,Diving,11.136781454144375
ROU,Fencing,6.766185999178561
ROU,Handball,8.732953953913176
ROU,Judo,10.699721908647792
ROU,Modern Pentathlon,11.792370772389246
ROU,Rhythmic Gymnastics,11.573840999640955
ROU,Rowing,2.1770607714644568
ROU,Shooting,10.262662363151211
ROU,Swimming,5.017947817192236
ROU,Table Tennis,10.699721908647792
ROU,Tennis,10.699721908647792
ROU,Weightlifting,10.699721908647792
ROU,Wrestling,9.60707304490634
RSA,Archery,11.573840999640957
RSA,Athletics,8.295894408416595
RSA,Badminton,11.136781454144375
RSA,Boxing,11.573840999640955
RSA,Canoeing,8.514424181164886
RSA,Cycling,10.262662363151211
RSA,Diving,11.792370772389246
RSA,Equestrianism,11.355311226892665
RSA,Fencing,10.04413259040292
RSA,Modern Pentathlon,11.792370772389246
RSA,Rowing,10.04413259040292
RSA,Sailing,9.60707304490634
RSA,Shooting,11.573840999640955
RSA,Swimming,3.925298953450782
RSA,Synchronized Swimming,11.136781454144375
RSA,Table Tennis,11.573840999640957
RSA,Tennis,10.04413259040292
RSA,Weightlifting,11.792370772389246
RSA,Wrestling,11.355311226892665
RWA,Athletics,10.481192135899501
RWA,Cycling,11.355311226892665
SAM,Boxing,11.355311226892665
SAM,Weightlifting,11.573840999640955
SEN,Athletics,9.82560281765463
SEN,Judo,10.699721908647792
SEN,Swimming,10.918251681396082
SEN,Wrestling,11.136781454144375
SEY,Athletics,10.918251681396082
SEY,Boxing,11.573840999640955
SEY,Sailing,11.792370772389246
SEY,Swimming,9.170013499409759
SGP,Badminton,10.918251681396082
SGP,Fencing,11.136781454144375
SGP,Judo,11.792370772389246
SGP,Sailing,11.573840999640955
SGP,Shooting,11.792370772389246
SGP,Swimming,6.766185999178561
SLE,Athletics,8.732953953913176
SLO,Archery,11.792370772389246
SLO,Athletics,11.136781454144375
SLO,Canoeing,10.699721908647792
SLO,Cycling,11.792370772389246
SLO,Gymnastics,10.481192135899501
SLO,Judo,11.573840999640957
SLO,Rowing,10.699721908647792
SLO,Sailing,11.355311226892665
SLO,Shooting,11.355311226892665
SLO,Swimming,10.04413259040292
SLO,Table Tennis,11.792370772389246
SLO,Tennis,11.136781454144375
SMR,Archery,11.792370772389246
SMR,Athletics,10.481192135899501
SMR,Cycling,11.792370772389246
SMR,Judo,11.792370772389246
SMR,Shooting,11.573840999640955
SMR,Swimming,10.699721908647792
SMR,Tennis,11.573840999640957
SOL,Weightlifting,11.792370772389246
SRI,Athletics,9.82560281765463
SRI,Badminton,11.792370772389246
SRI,Shooting,11.792370772389246
SRI,Swimming,11.355311226892665
SRI,Weightlifting,11.792370772389246
SUD,Athletics,11.136781454144375
SUD,Judo,11.573840999640957
SUD,Weightlifting,11.792370772389246
SUI,Athletics,8.514424181164886
SUI,Badminton,11.136781454144375
SUI,Canoeing,10.481192135899501
SUI,Cycling,8.951483726661468
SUI,Diving,11.573840999640955
SUI,Equestrianism,8.951483726661468
SUI,Fencing,11.355311226892665
SUI,Gymnastics,1.5214714532195863
SUI,Judo,10.918251681396082
SUI,Modern Pentathlon,11.792370772389246
SUI,Rowing,10.04413259040292
SUI,Sailing,9.82560281765463
SUI,Shooting,9.170013499409759
SUI,Swimming,10.262662363151211
SUI,Synchronized Swimming,10.918251681396082
SUI,Tennis,10.262662363151211
SUI,Wrestling,11.136781454144375
SUR,Athletics,11.355311226892665
SUR,Cycling,11.792370772389246
SUR,Swimming,10.918251681396082
SWE,Archery,10.699721908647792
SWE,Athletics,7.640305090171724
SWE,Badminton,9.82560281765463
SWE,Boxing,11.355311226892665
SWE,Canoeing,7.858834862920015
SWE,Cycling,9.82560281765463
SWE,Diving,11.792370772389246
SWE,Equestrianism,6.766185999178561
SWE,Fencing,10.04413259040292
SWE,Football,8.514424181164886
SWE,Gymnastics,10.481192135899501
SWE,Handball,8.514424181164886
SWE,Judo,10.699721908647792
SWE,Modern Pentathlon,10.699721908647792
SWE,Rowing,10.481192135899501
SWE,Sailing,8.732953953913176
SWE,Shooting,9.38854327215805
SWE,Swimming,4.580888271695655
SWE,Table Tennis,9.82560281765463
SWE,Tennis,10.262662363151211
SWE,Weightlifting,10.918251681396082
SWE,Wrestling,10.262662363151211
SWZ,Athletics,10.04413259040292
SWZ,Boxing,11.792370772389246
SYR,Athletics,11.355311226892665
SYR,Shooting,11.792370772389246
SYR,Swimming,11.573840999640957
SYR,Wrestling,11.355311226892665
TAN,Athletics,11.136781454144375
TAN,Boxing,10.918251681396082
TCH,Archery,11.792370772389246
TCH,Athletics,7.858834862920015
TCH,Badminton,11.573840999640957
TCH,Basketball,9.38854327215805
TCH,Boxing,11.136781454144375
TCH,Canoeing,4.580888271695655
TCH,Cycling,8.951483726661468
TCH,Diving,11.792370772389246
TCH,Equestrianism,11.792370772389246
TCH,Fencing,10.262662363151211
TCH,Gymnastics,5.673537135437107
TCH,Handball,8.514424181164886
TCH,Judo,10.918251681396082
TCH,Modern Pentathlon,10.699721908647792
TCH,Rhythmic Gymnastics,11.573840999640955
TCH,Rowing,5.017947817192236
TCH,Sailing,11.355311226892665
TCH,Shooting,6.766185999178561
TCH,Swimming,7.858834862920015
TCH,Synchronized Swimming,11.792370772389246
TCH,Table Tennis,10.699721908647792
TCH,Tennis,10.699721908647792
TCH,Water Polo,9.38854327215805
TCH,Weightlifting,10.918251681396082
TCH,Wrestling,10.481192135899501
TGA,Athletics,11.136781454144375
TGA,Weightlifting,11.792370772389246
THA,Athletics,6.32912645368198
THA,Badminton,10.262662363151211
THA,Boxing,10.699721908647792
THA,Judo,11.573840999640955
THA,Sailing,11.573840999640955
THA,Shooting,11.573840999640955
THA,Swimming,8.732953953913176
THA,Tennis,11.573840999640957
THA,Weightlifting,11.792370772389246
TOG,Athletics,10.481192135899501
TOG,Cycling,11.573840999640955
TPE,Archery,10.699721908647792
TPE,Athletics,11.355311226892665
TPE,Baseball,7.640305090171723
TPE,Cycling,11.355311226892665
TPE,Judo,11.573840999640955
TPE,Shooting,11.355311226892665
TPE,Weightlifting,11.792370772389246
TTO,Athletics,9.82560281765463
TTO,Cycling,11.355311226892665
TUN,Athletics,11.792370772389246
TUN,Boxing,11.355311226892665
TUN,Judo,11.792370772389246
TUN,Sailing,11.792370772389246
TUN,Table Tennis,10.918251681396082
TUN,Weightlifting,11.792370772389246
TUN,Wrestling,11.355311226892665
TUR,Archery,9.38854327215805
TUR,Athletics,11.573840999640955
TUR,Boxing,11.792370772389246
TUR,Judo,11.136781454144375
TUR,Rowing,11.792370772389246
TUR,Sailing,11.573840999640955
TUR,Shooting,11.792370772389246
TUR,Swimming,9.82560281765463
TUR,Weightlifting,10.699721908647792
TUR,Wrestling,8.732953953913176
UAE,Athletics,11.136781454144375
UAE,Cycling,10.481192135899501
UAE,Swimming,6.54765622643027
UGA,Athletics,10.918251681396082
UGA,Boxing,11.355311226892665
UGA,Table Tennis,11.792370772389246
URU,Athletics,11.573840999640955
URU,Boxing,11.573840999640955
URU,Canoeing,11.573840999640957
URU,Cycling,11.573840999640955
URU,Judo,11.792370772389246
URU,Modern Pentathlon,11.792370772389246
URU,Rowing,11.792370772389246
URU,Sailing,11.355311226892665
URU,Shooting,11.792370772389246
URU,Swimming,11.573840999640955
URU,Weightlifting,11.792370772389246
USA,Archery,9.38854327215805
USA,Badminton,10.04413259040292
USA,Baseball,7.640305090171723
USA,Basketball,6.766185999178561
USA,Boxing,9.38854327215805
USA,Canoeing,3.7067691807024925
USA,Cycling,7.640305090171724
USA,Diving,10.262662363151211
USA,Equestrianism,6.766185999178561
USA,Fencing,7.203245544675142
USA,Football,8.295894408416595
USA,Handball,9.170013499409759
USA,Judo,9.170013499409759
USA,Modern Pentathlon,10.699721908647792
USA,Rhythmic Gymnastics,11.573840999640955
USA,Rowing,0.6473523622264228
USA,Sailing,8.295894408416595
USA,Shooting,5.892066908185399
USA,Synchronized Swimming,10.918251681396082
USA,Table Tennis,10.04413259040292
USA,Tennis,9.82560281765463
USA,Volleyball,6.766185999178561
USA,Water Polo,9.170013499409759
USA,Weightlifting,9.82560281765463
USA,Wrestling,7.640305090171724
VAN,Athletics,10.262662363151211
VEN,Basketball,9.82560281765463
VEN,Boxing,11.355311226892665
VEN,Cycling,11.136781454144375
VEN,Diving,11.573840999640955
VEN,Judo,11.355311226892665
VEN,Synchronized Swimming,11.792370772389246
VEN,Weightlifting,11.355311226892665
VEN,Wrestling,11.792370772389246
VIE,Athletics,10.918251681396082
VIE,Shooting,11.792370772389246
VIE,Swimming,11.136781454144375
VIN,Athletics,10.262662363151211
YEM,Athletics,11.355311226892665
YEM,Judo,10.918251681396082
ZAM,Athletics,10.699721908647792
ZAM,Boxing,11.136781454144375
ZAM,Judo,11.792370772389246
ZIM,Athletics,9.82560281765463
ZIM,Diving,11.573840999640955
ZIM,Judo,11.573840999640955
ZIM,Rowing,11.573840999640957
ZIM,Swimming,9.82560281765463
ZIM,Tennis,11.573840999640955
AFG,Athletics,11.573840999640955
AHO,Athletics,11.792370772389246
AHO,Judo,11.792370772389246
AHO,Sailing,11.573840999640955
AHO,Shooting,11.573840999640955
AHO,Swimming,11.792370772389246
ALB,Athletics,11.573840999640955
ALB,Cycling,11.792370772389246
ALB,Shooting,11.136781454144375
ALB,Weightlifting,11.792370772389246
ALB,Wrestling,11.792370772389246
ALG,Athletics,10.262662363151211
ALG,Boxing,10.699721908647792
ALG,Fencing,11.573840999640955
ALG,Handball,8.514424181164886
ALG,Judo,10.699721908647792
ALG,Rowing,11.792370772389246
ALG,Swimming,11.355311226892665
ALG,Weightlifting,11.355311226892665
ALG,Wrestling,11.573840999640955
AND,Athletics,11.792370772389246
AND,Judo,11.792370772389246
AND,Sailing,11.355311226892665
AND,Shooting,11.792370772389246
AND,Swimming,11.573840999640957
ANG,Athletics,11.355311226892665
ANG,Basketball,9.60707304490634
ANG,Handball,9.170013499409759
ANG,Shooting,11.792370772389246
ANG,Swimming,11.573840999640955
ANT,Athletics,8.951483726661468
ANT,Canoeing,11.355311226892665
ANT,Cycling,11.792370772389246
ANT,Sailing,11.792370772389246
ARG,Athletics,10.04413259040292
ARG,Basketball,9.38854327215805
ARG,Beach Volleyball,11.573840999640957
ARG,Boxing,10.918251681396082
ARG,Canoeing,10.699721908647792
ARG,Cycling,9.60707304490634
ARG,Equestrianism,10.04413259040292
ARG,Fencing,10.481192135899501
ARG,Football,8.077364635668305
ARG,Gymnastics,9.38854327215805
ARG,Hockey,5.017947817192236
ARG,Judo,10.262662363151211
ARG,Rowing,7.203245544675142
ARG,Sailing,9.82560281765463
ARG,Shooting,9.82560281765463
ARG,Swimming,7.203245544675142
ARG,Tennis,9.82560281765463
ARG,Volleyball,9.38854327215805
ARG,Weightlifting,11.355311226892665
ARG,Wrestling,11.792370772389246
ARM,Athletics,11.573840999640957
ARM,Boxing,11.136781454144375
ARM,Cycling,11.792370772389246
ARM,Diving,11.573840999640957
ARM,Gymnastics,10.481192135899501
ARM,Judo,11.792370772389246
ARM,Shooting,11.792370772389246
ARM,Swimming,11.792370772389246
ARM,Tennis,11.792370772389246
ARM,Weightlifting,9.82560281765463
ARM,Wrestling,10.262662363151211
ARU,Athletics,11.792370772389246
ARU,Cycling,11.792370772389246
ARU,Weightlifting,11.792370772389246
ASA,Athletics,11.573840999640955
ASA,Boxing,11.792370772389246
ASA,Sailing,11.573840999640957
ASA,Weightlifting,11.792370772389246
ASA,Wrestling,11.792370772389246
AUS,Archery,10.262662363151211
AUS,Badminton,9.170013499409759
AUS,Baseball,7.640305090171723
AUS,Basketball,6.766185999178561
AUS,Beach Volleyball,10.699721908647792
AUS,Boxing,10.262662363151211
AUS,Canoeing,6.766185999178561
AUS,Cycling,5.892066908185399
AUS,Diving,10.481192135899501
AUS,Equestrianism,8.514424181164886
AUS,Fencing,11.792370772389246
AUS,Football,8.514424181164886
AUS,Hockey,5.017947817192236
AUS,Judo,9.38854327215805
AUS,Modern Pentathlon,11.792370772389246
AUS,Rowing,1.7400012259678768
AUS,Sailing,8.514424181164886
AUS,Shooting,7.640305090171724
AUS,Softball,8.732953953913178
AUS,Table Tennis,10.481192135899501
AUS,Tennis,10.262662363151211
AUS,Weightlifting,10.481192135899501
AUS,Wrestling,10.04413259040292
AUT,Athletics,9.170013499409759
AUT,Badminton,11.792370772389246
AUT,Canoeing,11.355311226892665
AUT,Cycling,9.60707304490634
AUT,Diving,11.355311226892665
AUT,Equestrianism,10.04413259040292
AUT,Fencing,10.699721908647792
AUT,Judo,10.918251681396082
AUT,Rhythmic Gymnastics,11.573840999640955
AUT,Rowing,9.170013499409759
AUT,Sailing,10.699721908647792
AUT,Shooting,10.699721908647792
AUT,Swimming,10.481192135899501
AUT,Table Tennis,10.699721908647792
AUT,Tennis,11.792370772389246
AZE,Athletics,11.136781454144375
AZE,Boxing,11.573840999640957
AZE,Diving,11.792370772389246
AZE,Fencing,11.792370772389246
AZE,Judo,11.573840999640957
AZE,Shooting,11.355311226892665
AZE,Swimming,11.792370772389246
AZE,Weightlifting,11.573840999640957
